,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,pymnt_plan,purpose,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,not_compliant,status,inactive_loans,bad_loans,emp_length_num,pub_rec_zero,short_emp,final_d,last_record_none,last_major_derog_none,home_ownership,annual_inc,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,total_acc,deliquency
526,176824,10000,10000,350,36,9.01,318.05,B,B2,not verified,2007-12-01,n,other,F,0,0,11449.4,400.62,10000.0,1449.37,0.0,0.0,0.0,2010-12-01,319.81,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,24000.0,NY,5.0,2002-06-01,4.0,0.0,13.0,0.0,15.0,0
527,177072,15000,15000,1999,36,8.38,472.68,A,A5,not verified,2007-12-01,n,major_purchase,F,0,0,17015.3,2205.05,15000.0,2015.31,0.0,0.0,0.0,2010-12-01,482.31,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,RENT,77000.0,NC,7.96,1991-09-01,0.0,0.0,7.0,0.0,30.0,0
528,154006,17950,17950,425,36,10.91,586.9,C,C3,not verified,2007-12-01,n,credit_card,F,0,0,19760.6,467.76,17950.0,1810.63,0.0,0.0,0.0,2009-01-01,12719.2,,2009-01-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,75000.0,WA,10.34,2000-08-01,1.0,0.0,5.0,0.0,14.0,0
529,177219,5000,5000,1276,36,12.8,167.99,D,D4,not verified,2007-12-01,n,other,F,0,0,1536.87,421.07,1074.87,462.0,0.0,0.0,0.0,2008-10-01,28.06,2009-05-01,2009-06-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,48000.0,NJ,27.6,1992-08-01,6.0,16.0,14.0,0.0,36.0,1
530,175830,11000,11000,1199,36,15.33,383.1,F,F2,not verified,2007-12-01,n,debt_consolidation,F,0,0,8667.04,944.66,6112.11,2314.41,19.1529,221.37,2.4,2009-10-01,383.1,2010-03-01,2010-03-01,0.0,1,Charged Off,1.0,1.0,4,1.0,0,2010-12-01,0,1,RENT,30000.0,MO,18.52,2004-11-01,3.0,0.0,6.0,0.0,9.0,0
531,177680,10000,10000,1876,36,13.43,339.02,E,E1,not verified,2007-12-01,n,debt_consolidation,F,0,0,12202.7,2288.73,10000.0,2202.73,0.0,0.0,0.0,2010-12-01,348.54,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,89796.0,MA,4.78,1997-09-01,1.0,9.0,3.0,0.0,17.0,1
532,171100,15000,7000,350,36,9.64,224.69,B,B4,not verified,2007-12-01,n,major_purchase,F,0,0,7930.77,396.46,7000.0,930.77,0.0,0.0,0.0,2009-11-01,2988.95,,2009-11-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,19500.0,NY,21.23,1991-10-01,0.0,0.0,11.0,0.0,25.0,0
533,177995,14400,14400,124,36,12.8,483.81,D,D4,not verified,2007-12-01,n,debt_consolidation,F,0,0,4886.6,41.9,2812.13,2024.47,0.0,50.0,17.51,2009-10-01,50.03,,2010-02-01,0.0,0,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,RENT,36120.0,NE,8.47,2000-08-01,2.0,0.0,7.0,0.0,25.0,0
534,178070,12000,12000,250,36,12.17,399.55,D,D2,not verified,2007-12-01,n,debt_consolidation,F,0,0,14193.1,295.6,12000.0,2173.16,19.9775,0.0,0.0,2010-02-01,4185.78,,2010-11-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,24000.0,FL,14.5,2002-08-01,0.0,0.0,7.0,0.0,10.0,0
535,176992,7000,7000,514,36,11.86,232.04,D,D1,not verified,2007-12-01,n,debt_consolidation,F,0,0,8352.42,606.13,6999.99,1352.43,0.0,0.0,0.0,2010-12-01,236.06,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,50400.0,NJ,17.02,1995-12-01,3.0,0.0,8.0,0.0,11.0,0
536,166327,12000,12000,299,36,10.59,390.54,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,14059.2,343.38,12000.0,2059.18,0.0,0.0,0.0,2010-12-01,392.43,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,43200.0,NY,6.36,2006-07-01,1.0,0.0,2.0,0.0,3.0,0
537,178328,2825,2825,1625,36,14.38,97.08,E,E4,not verified,2007-12-01,n,credit_card,F,0,0,3492.89,2008.62,2825.0,667.89,0.0,0.0,0.0,2010-12-01,105.1,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,40000.0,NY,28.68,1995-01-01,1.0,0.0,7.0,0.0,14.0,0
538,178453,600,600,475,36,14.07,20.53,E,E3,not verified,2007-12-01,n,other,F,0,0,735.72,583.35,600.0,135.72,0.0,0.0,0.0,2010-11-01,13.14,2010-12-01,2014-09-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,31200.0,NY,20.54,2001-06-01,3.0,39.0,9.0,0.0,15.0,0
539,167342,25000,25000,0,36,9.96,806.22,B,B5,not verified,2007-12-01,n,small_business,F,0,0,25207.5,0.0,25000.0,207.51,0.0,0.0,0.0,2008-01-01,25207.5,2008-01-01,2011-01-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,86000.0,FL,0.0,1999-04-01,6.0,5.0,5.0,0.0,13.0,1
540,178968,9325,9325,184,36,10.91,304.9,C,C3,not verified,2007-12-01,n,debt_consolidation,F,0,0,10975.7,207.71,9325.0,1650.65,0.0,0.0,0.0,2010-12-01,307.06,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,RENT,70522.0,VA,18.96,1993-01-01,1.0,19.0,9.0,0.0,23.0,1
541,179489,6000,6000,500,36,11.86,198.89,D,D1,not verified,2007-12-01,n,other,F,0,0,7159.09,596.1,6000.0,1159.09,0.0,0.0,0.0,2010-12-01,203.36,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,37000.0,MA,4.54,2005-05-01,0.0,0.0,6.0,0.0,8.0,0
542,179352,21000,10000,774,36,11.22,328.43,C,C4,not verified,2007-12-01,n,small_business,F,0,0,4574.09,354.06,3230.95,1037.99,0.0,305.15,3.08,2009-01-01,328.43,2009-12-01,2009-12-01,0.0,1,Charged Off,1.0,1.0,7,1.0,0,2010-12-01,0,1,RENT,42000.0,NY,0.94,2006-11-01,3.0,0.0,2.0,0.0,3.0,0
543,179589,800,800,750,36,9.96,25.8,B,B5,not verified,2007-12-01,n,debt_consolidation,F,0,0,900.71,844.43,800.0,100.71,0.0,0.0,0.0,2009-08-01,412.96,2009-09-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,6000.0,GA,0.0,2006-08-01,1.0,0.0,5.0,0.0,5.0,0
544,179879,25000,25000,463,36,12.49,836.23,D,D3,not verified,2007-12-01,n,small_business,F,0,0,30103.6,532.02,25000.0,5103.55,0.0,0.0,0.0,2010-12-01,837.68,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,78862.0,NY,7.99,1994-12-01,0.0,6.0,7.0,0.0,13.0,1
545,179912,15000,15000,3455,36,15.65,524.77,F,F3,not verified,2007-12-01,n,other,F,0,0,1694.31,397.67,662.04,386.64,0.0,645.63,6.38,2008-02-01,524.77,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,7,1.0,0,2010-12-01,0,1,OTHER,72000.0,GA,8.73,1996-05-01,3.0,17.0,7.0,0.0,26.0,1
546,177903,4000,4000,1675,36,7.75,124.89,A,A3,not verified,2007-12-01,n,other,F,0,0,4444.3,1861.18,4000.0,444.3,0.0,0.0,0.0,2010-01-01,1448.33,,2013-02-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,RENT,24000.0,NC,6.0,2000-06-01,0.0,55.0,8.0,0.0,19.0,0
547,180337,3500,3500,665,36,10.28,113.4,C,C1,not verified,2007-12-01,n,other,F,0,0,4082.2,758.04,3500.0,582.2,0.0,0.0,0.0,2010-12-01,113.99,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,48000.0,FL,17.65,2002-04-01,2.0,43.0,16.0,0.0,27.0,0
548,180561,24625,24625,917,36,14.07,842.47,E,E3,not verified,2007-12-01,n,credit_card,F,0,0,30327.9,1114.78,24625.0,5702.92,0.0,0.0,0.0,2010-12-01,845.47,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,9,1.0,0,2010-12-01,0,1,MORTGAGE,120000.0,NY,12.81,1993-04-01,0.0,73.0,14.0,0.0,24.0,0
549,180658,25000,25000,450,36,10.91,817.41,C,C3,not verified,2007-12-01,n,debt_consolidation,F,0,0,13650.4,244.97,8767.32,2675.41,0.0,2207.65,0.0,2009-03-01,817.41,,2009-07-01,0.0,0,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,73000.0,FL,22.13,1980-10-01,1.0,27.0,21.0,0.0,63.0,0
550,170292,22550,12000,2225,36,15.96,421.65,F,F4,not verified,2007-12-01,n,debt_consolidation,F,0,0,15175.6,2811.57,12000.0,3175.64,0.0,0.0,0.0,2010-12-01,435.85,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,MORTGAGE,34992.0,IN,20.82,1989-06-01,3.0,18.0,13.0,0.0,22.0,1
551,163543,3000,3000,925,36,12.8,100.8,D,D4,not verified,2007-12-01,n,home_improvement,F,0,0,3208.18,989.11,3000.0,208.18,0.0,0.0,0.0,2008-07-01,2604.33,2008-08-01,2007-11-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,48000.0,MO,5.2,2004-08-01,11.0,0.0,6.0,0.0,7.0,0
552,178271,18000,18000,1123,36,9.33,575.17,B,B3,not verified,2007-12-01,n,other,F,0,0,20705.1,1217.2,18000.0,2705.08,0.0,0.0,0.0,2010-12-01,580.97,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,60000.0,NY,9.96,2000-06-01,1.0,0.0,5.0,0.0,22.0,0
553,171765,12000,12000,550,36,13.12,405.03,D,D5,not verified,2007-12-01,n,wedding,F,0,0,14580.3,667.98,12000.0,2580.29,0.0,0.0,0.0,2010-12-01,407.18,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,105000.0,NY,18.25,1996-01-01,2.0,34.0,10.0,0.0,16.0,0
554,181614,5000,5000,1100,36,12.8,167.99,D,D4,not verified,2007-12-01,n,debt_consolidation,F,0,0,5913.4,1300.23,5000.0,913.4,0.0,0.0,0.0,2009-12-01,2054.79,,2010-02-01,0.0,0,Fully Paid,1.0,0.0,7,1.0,0,2010-12-01,0,1,RENT,25480.0,NY,18.65,2004-02-01,0.0,11.0,4.0,0.0,6.0,1
555,181299,2000,2000,1925,36,17.86,72.17,G,G5,not verified,2007-12-01,n,debt_consolidation,F,0,0,2597.54,2500.16,2000.0,597.54,0.0,0.0,0.0,2010-12-01,73.53,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,6,1.0,0,2010-12-01,0,1,MORTGAGE,44400.0,GA,28.73,1995-01-01,6.0,13.0,13.0,0.0,34.0,1
556,182083,21000,21000,880,36,9.96,677.22,B,B5,not verified,2007-12-01,n,debt_consolidation,F,0,0,24379.6,926.25,21000.0,3379.6,0.0,0.0,0.0,2010-12-01,678.74,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,54099.0,GA,3.77,1991-02-01,0.0,73.0,11.0,0.0,40.0,0
557,181463,15000,15000,225,36,12.8,503.97,D,D4,not verified,2007-12-01,n,debt_consolidation,F,0,0,16995.8,254.69,15000.0,1995.85,0.0,0.0,0.0,2009-03-01,9942.48,2009-04-01,2009-03-01,0.0,1,Fully Paid,1.0,0.0,7,1.0,0,2010-12-01,0,1,OWN,276000.0,NJ,17.87,1988-10-01,0.0,12.0,13.0,0.0,44.0,1
558,182244,10000,10000,925,36,13.12,337.52,D,D5,not verified,2007-12-01,n,debt_consolidation,F,0,0,11364.7,1050.91,10000.0,1364.71,0.0,0.0,0.0,2009-03-01,6641.79,2009-04-01,2009-03-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,276000.0,NJ,20.06,1988-10-01,0.0,12.0,13.0,0.0,44.0,1
559,182441,4000,4000,1055,36,11.54,131.99,C,C5,not verified,2007-12-01,n,other,F,0,0,4746.4,1250.51,3999.99,746.41,0.0,0.0,0.0,2010-11-01,15.13,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,50952.0,FL,9.14,1997-01-01,0.0,30.0,2.0,0.0,9.0,0
560,182527,8800,8800,656,36,9.33,281.2,B,B3,not verified,2007-12-01,n,debt_consolidation,F,0,0,10130.7,754.04,8800.0,1315.69,14.9904,0.0,0.0,2010-11-01,11.4,,2010-11-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,OWN,25000.0,NJ,0.0,1998-09-01,0.0,4.0,2.0,0.0,13.0,1
561,182586,16000,16000,650,36,10.28,518.39,C,C1,not verified,2007-12-01,n,major_purchase,F,0,0,17784.6,722.34,16000.0,1784.58,0.0,0.0,0.0,2009-04-01,10010.8,2009-05-01,2011-01-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,80000.0,NJ,0.62,2006-03-01,1.0,0.0,6.0,0.0,7.0,0
563,182411,2400,2400,527,36,10.59,78.11,C,C2,not verified,2007-12-01,n,other,F,0,0,2811.53,605.55,2400.0,411.53,0.0,0.0,0.0,2010-12-01,80.9,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,22752.0,NJ,5.7,1999-04-01,1.0,9.0,1.0,0.0,4.0,1
564,182859,3000,3000,835,36,12.8,100.8,D,D4,not verified,2007-12-01,n,moving,F,0,0,3627.45,993.69,3000.0,627.45,0.0,0.0,0.0,2010-12-01,200.9,2010-12-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,1,0.0,1,2010-12-01,0,1,RENT,75000.0,CO,3.42,1998-10-01,3.0,25.0,3.0,1.0,9.0,0
565,177027,10000,10000,503,36,10.91,326.97,C,C3,not verified,2007-12-01,n,other,F,0,0,11770.1,588.14,9999.99,1770.13,0.0,0.0,0.0,2010-12-01,329.44,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,28800.0,MA,2.46,2000-10-01,3.0,0.0,1.0,0.0,1.0,0
566,179703,15450,15450,835,36,10.91,505.16,C,C3,not verified,2007-12-01,n,credit_card,F,0,0,18185.3,918.64,15450.0,2735.27,0.0,0.0,0.0,2010-12-01,506.84,,2011-01-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,111000.0,CT,10.86,1998-07-01,0.0,0.0,9.0,0.0,10.0,0
567,183930,5800,5800,1800,36,7.43,180.23,A,A2,not verified,2007-12-01,n,home_improvement,F,0,0,6412.92,1989.74,5800.0,612.92,0.0,0.0,0.0,2010-04-01,253.09,,2010-04-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,41300.0,VA,2.32,2000-10-01,0.0,0.0,14.0,0.0,18.0,0
568,184066,12000,12000,1975,36,14.38,412.35,E,E4,not verified,2007-12-01,n,debt_consolidation,F,0,0,7252.88,1190.48,4926.94,2007.76,0.0,318.18,3.23,2009-05-01,512.6,2009-11-01,2014-08-01,0.0,1,Charged Off,1.0,1.0,5,1.0,0,2010-12-01,0,1,MORTGAGE,81600.0,NY,19.49,2001-07-01,14.0,37.0,15.0,0.0,31.0,0
569,182665,15000,15000,1925,36,15.65,524.77,F,F3,not verified,2007-12-01,n,debt_consolidation,F,0,0,16755.6,2149.92,15000.0,1755.62,0.0,0.0,0.0,2008-10-01,12035.5,2008-11-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,MORTGAGE,52000.0,CO,11.54,2002-09-01,5.0,30.0,6.0,0.0,11.0,0
570,184146,25000,25000,274,36,9.33,798.84,B,B3,not verified,2007-12-01,n,small_business,F,0,0,12982.5,141.65,10210.5,2771.95,0.0,0.0,0.0,2009-06-01,898.85,,2009-11-01,0.0,0,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,RENT,100000.0,NY,1.57,1990-07-01,5.0,28.0,9.0,0.0,15.0,0
571,183619,10000,10000,899,36,9.33,319.54,B,B3,not verified,2007-12-01,n,moving,F,0,0,2609.48,234.74,1732.25,504.18,0.0,373.05,3.74,2008-07-01,319.54,,2009-01-01,0.0,0,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,MORTGAGE,36500.0,FL,19.46,1995-09-01,2.0,69.0,12.0,0.0,22.0,0
573,185028,7300,7300,224,36,10.59,237.58,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,6650.25,204.12,5471.13,1179.12,0.0,0.0,0.0,2010-05-01,237.58,2010-09-01,2010-09-01,0.0,1,Charged Off,1.0,1.0,5,1.0,0,2010-12-01,0,1,MORTGAGE,65000.0,MA,12.54,2001-06-01,9.0,34.0,10.0,0.0,20.0,0
574,105254,6000,6000,502,36,9.64,192.6,B,B4,not verified,2007-12-01,n,debt_consolidation,F,0,0,6933.05,544.67,5999.99,933.06,0.0,0.0,0.0,2010-12-01,193.55,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,18000.0,MD,2.87,2004-08-01,1.0,0.0,4.0,0.0,4.0,0
575,185003,1350,1350,702,36,14.38,46.39,E,E4,not verified,2007-12-01,n,other,F,0,0,1669.39,863.08,1350.0,319.39,0.0,0.0,0.0,2010-12-01,49.35,2011-01-01,2013-11-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,60000.0,NJ,21.34,1991-11-01,24.0,74.0,20.0,0.0,28.0,0
576,185432,18000,18000,1302,36,11.22,591.18,C,C4,not verified,2007-12-01,n,small_business,F,0,0,21312.1,1541.46,18000.0,3312.09,0.0,0.0,0.0,2011-01-01,1188.02,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,OWN,214000.0,GA,11.61,2003-12-01,16.0,0.0,9.0,0.0,14.0,0
577,185669,22350,22350,486,36,14.07,764.64,E,E3,not verified,2007-12-01,n,home_improvement,F,0,0,14318.9,318.7,10006.0,3756.0,0.0,556.88,5.6,2009-07-01,764.64,,2009-11-01,0.0,0,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,OWN,135000.0,NY,3.66,1992-02-01,2.0,4.0,8.0,0.0,15.0,1
578,185946,600,600,575,36,10.91,19.62,C,C3,not verified,2007-12-01,n,other,F,0,0,705.55,676.17,600.0,105.55,0.0,0.0,0.0,2010-12-01,42.08,2010-12-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,15000.0,MO,11.68,2006-08-01,0.0,0.0,1.0,0.0,1.0,0
579,186450,1500,1500,521,36,11.54,49.5,C,C5,not verified,2007-12-01,n,other,F,0,0,1781.33,603.33,1500.0,281.33,0.0,0.0,0.0,2010-12-01,51.61,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,OWN,8000.0,AR,11.1,2005-01-01,2.0,0.0,4.0,0.0,5.0,0
580,185931,16000,16000,525,36,9.96,515.98,B,B5,not verified,2007-12-01,n,credit_card,F,0,0,17181.6,563.72,16000.0,1181.57,0.0,0.0,0.0,2008-10-01,12538.4,2008-11-01,2013-03-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,80000.0,NY,16.29,2000-09-01,7.0,0.0,22.0,0.0,37.0,0
581,186347,1000,1000,875,36,7.12,30.94,A,A1,not verified,2007-12-01,n,other,F,0,0,1110.49,971.69,1000.0,110.49,0.0,0.0,0.0,2010-08-01,185.8,,,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,120000.0,CA,0.65,1997-07-01,1.0,0.0,7.0,0.0,37.0,0
582,186568,12000,12000,725,36,9.01,381.66,B,B2,not verified,2007-12-01,n,credit_card,F,0,0,12347.2,745.96,12000.0,347.18,0.0,0.0,0.0,2008-05-01,11202.5,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,7,0.0,0,2010-12-01,0,1,MORTGAGE,100671.0,IL,6.64,1979-10-01,0.0,62.0,16.0,1.0,39.0,0
583,184693,9000,9000,749,36,12.49,301.04,D,D3,not verified,2007-12-01,n,debt_consolidation,F,0,0,10817.0,899.78,5058.01,1803.72,0.0,3955.3,1384.33,2010-05-01,200.22,,2010-09-01,0.0,0,Charged Off,1.0,1.0,4,1.0,0,2010-12-01,0,1,RENT,60000.0,NJ,4.64,2001-11-01,0.0,3.0,10.0,0.0,12.0,1
585,186989,1000,1000,975,36,9.33,31.96,B,B3,not verified,2007-12-01,n,other,F,0,0,1149.67,1120.95,1000.0,149.67,0.0,0.0,0.0,2010-12-01,36.4,2011-01-01,2011-12-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,RENT,19500.0,CO,0.92,2006-12-01,0.0,0.0,2.0,0.0,2.0,0
586,185818,8000,8000,1000,36,13.12,270.02,D,D5,not verified,2007-12-01,n,debt_consolidation,F,0,0,9617.39,1201.81,8000.0,1617.39,0.0,0.0,0.0,2010-05-01,2330.26,2010-05-01,2010-04-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,26400.0,WI,11.32,2004-02-01,15.0,0.0,4.0,0.0,17.0,0
587,128788,25000,25000,3824,36,17.86,902.06,G,G5,not verified,2007-12-01,n,home_improvement,F,0,0,39473.9,6037.54,7537.97,4185.95,0.0,27750.0,3937.57,2009-01-01,902.06,2009-08-01,2009-08-01,0.0,1,Charged Off,1.0,1.0,6,1.0,0,2010-12-01,0,1,MORTGAGE,350000.0,CA,17.64,1996-05-01,14.0,0.0,17.0,0.0,37.0,0
588,187430,10000,10000,1673,36,9.64,320.99,B,B4,not verified,2007-12-01,n,debt_consolidation,F,0,0,11554.9,1879.68,10000.0,1554.87,0.0,0.0,0.0,2010-12-01,325.23,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,67000.0,CA,3.6,2000-02-01,0.0,15.0,11.0,0.0,20.0,1
589,176630,15000,15000,1075,36,14.38,515.44,E,E4,not verified,2007-12-01,n,debt_consolidation,F,0,0,18554.3,1328.58,15000.0,3554.29,0.0,0.0,0.0,2010-12-01,522.14,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,OWN,36000.0,GA,26.53,2001-08-01,5.0,0.0,6.0,0.0,8.0,0
590,151670,8000,8000,1525,36,14.7,276.15,E,E5,not verified,2007-12-01,n,debt_consolidation,F,0,0,9940.41,1894.31,8000.0,1940.41,0.0,0.0,0.0,2011-01-01,280.91,2011-01-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,52800.0,DC,18.52,1997-10-01,2.0,33.0,13.0,0.0,27.0,0
591,187665,25000,25000,1150,36,14.7,862.97,E,E5,not verified,2007-12-01,n,small_business,F,0,0,8654.61,397.39,5262.41,2503.24,0.0,888.96,8.94,2008-10-01,862.97,,2009-10-01,0.0,0,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,RENT,87000.0,CA,5.79,1994-12-01,2.0,47.0,7.0,0.0,12.0,0
592,146018,20825,20825,3100,36,17.54,748.08,G,G4,not verified,2007-12-01,n,small_business,F,0,0,19449.8,2887.71,13904.0,5534.66,0.0,11.14,4.15,2010-03-01,748.08,2010-07-01,2010-07-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,69000.0,NV,14.71,1993-12-01,2.0,17.0,12.0,0.0,28.0,1
593,129893,8000,8000,2475,36,8.07,250.95,A,A4,not verified,2007-12-01,n,credit_card,F,0,0,8110.59,2509.35,8000.0,110.59,0.0,0.0,0.0,2008-04-01,609.58,,2011-02-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,54000.0,IL,10.44,1998-07-01,1.0,0.0,20.0,0.0,42.0,0
594,179800,2800,2800,1100,36,7.43,87.01,A,A2,not verified,2007-12-01,n,moving,F,0,0,2912.14,1144.03,2800.0,112.14,0.0,0.0,0.0,2008-08-01,2391.23,,2008-07-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,29376.0,FL,3.96,1997-03-01,1.0,0.0,8.0,0.0,15.0,0
595,189496,800,800,600,36,13.43,27.13,E,E1,not verified,2007-12-01,n,moving,F,0,0,167.41,125.46,92.53,42.52,0.0,32.36,0.32,2008-06-01,27.13,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-12-01,0,1,RENT,26000.0,NV,0.0,2006-06-01,2.0,0.0,1.0,0.0,1.0,0
596,82628,6400,3000,675,36,16.59,106.35,G,G1,not verified,2007-12-01,n,medical,F,0,0,2298.42,515.4,1550.95,664.06,14.9774,68.43,0.77,2009-10-01,106.35,2010-03-01,2010-03-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-12-01,0,1,OWN,12000.0,TX,17.1,2004-09-01,0.0,0.0,6.0,0.0,6.0,0
597,178126,2000,2000,1861,36,7.75,62.45,A,A3,not verified,2007-12-01,n,moving,F,0,0,1111.46,1041.37,886.3,174.5,0.0,50.66,0.63,2009-06-01,62.45,,2009-11-01,0.0,0,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,RENT,24000.0,NC,2.4,2001-09-01,1.0,0.0,5.0,0.0,8.0,0
598,191003,7500,7500,1167,36,10.59,244.09,C,C2,not verified,2007-12-01,n,credit_card,F,0,0,8802.18,1341.61,7500.0,1302.18,0.0,0.0,0.0,2011-01-01,236.1,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,39975.0,NH,12.1,1996-12-01,3.0,19.0,9.0,0.0,11.0,1
599,191169,14400,14400,725,36,11.22,472.94,C,C4,not verified,2007-12-01,n,credit_card,F,0,0,15481.6,779.49,14400.0,1081.59,0.0,0.0,0.0,2009-02-01,3253.13,2009-02-01,2009-01-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,90000.0,MA,15.0,2002-08-01,4.0,0.0,6.0,0.0,17.0,0
